Freq,time,motorpath,angle
8.50, 5.13, -71, 3.14
8.50, 5.16, -27, 3.17
8.50, 5.19, 19, 3.19
8.50, 5.21, 62, 3.21
8.50, 5.24, 102, 3.23
8.50, 5.26, 139, 3.24
8.50, 5.29, 168, 3.25
8.50, 5.32, 188, 3.25
8.50, 5.35, 198, 3.24
8.50, 5.37, 198, 3.23
8.50, 5.40, 188, 3.21
8.50, 5.43, 167, 3.19
8.50, 5.45, 138, 3.16
8.50, 5.48, 102, 3.14
8.50, 5.51, 58, 3.11
8.50, 5.53, 16, 3.09
8.50, 5.56, -28, 3.07
8.50, 5.59, -74, 3.05
8.50, 5.61, -113, 3.03
8.50, 5.64, -150, 3.03
8.50, 5.67, -177, 3.02
8.50, 5.70, -194, 3.02
8.50, 5.73, -200, 3.03
8.50, 5.75, -196, 3.04
8.50, 5.78, -180, 3.06
8.50, 5.81, -154, 3.08
8.50, 5.84, -118, 3.10
8.50, 5.87, -78, 3.13
8.50, 5.89, -34, 3.16
8.50, 5.92, 12, 3.18
8.50, 5.95, 56, 3.21
8.50, 5.97, 98, 3.22
8.50, 6.00, 132, 3.24
8.50, 6.03, 163, 3.25
8.50, 6.05, 185, 3.26
8.50, 6.08, 197, 3.25
8.50, 6.11, 199, 3.24
8.50, 6.13, 190, 3.22
8.50, 6.16, 172, 3.20
8.50, 6.19, 143, 3.18
8.50, 6.21, 109, 3.15
8.50, 6.24, 67, 3.13
8.50, 6.27, 24, 3.10
8.50, 6.29, -19, 3.08
8.50, 6.32, -65, 3.06
8.50, 6.35, -105, 3.04
8.50, 6.38, -144, 3.03
8.50, 6.40, -173, 3.02
8.50, 6.43, -192, 3.02
8.50, 6.46, -200, 3.03
8.50, 6.49, -197, 3.04
8.50, 6.52, -183, 3.05
8.50, 6.54, -159, 3.07
8.50, 6.57, -125, 3.09
8.50, 6.60, -86, 3.12
8.50, 6.63, -42, 3.14
8.50, 6.66, 5, 3.17
8.50, 6.68, 45, 3.19
8.50, 6.71, 88, 3.21
8.50, 6.73, 124, 3.23
8.50, 6.76, 157, 3.24
8.50, 6.79, 181, 3.25
8.50, 6.81, 195, 3.25
8.50, 6.84, 199, 3.25
8.50, 6.87, 193, 3.23
8.50, 6.89, 177, 3.21
8.50, 6.92, 150, 3.19
8.50, 6.95, 118, 3.16
8.50, 6.98, 76, 3.14
8.50, 7.00, 34, 3.11
8.50, 7.03, -8, 3.09
8.50, 7.05, -54, 3.07
8.50, 7.08, -96, 3.05
8.50, 7.11, -134, 3.03
8.50, 7.14, -165, 3.03
8.50, 7.16, -188, 3.02
8.50, 7.19, -199, 3.03
8.50, 7.22, -199, 3.03
8.50, 7.25, -188, 3.04
8.50, 7.28, -167, 3.06
8.50, 7.30, -135, 3.08
8.50, 7.33, -98, 3.11
8.50, 7.36, -56, 3.13
8.50, 7.39, -9, 3.16
8.50, 7.41, 33, 3.18
8.50, 7.44, 77, 3.20
8.50, 7.46, 116, 3.23
8.50, 7.49, 149, 3.24
8.50, 7.52, 176, 3.25
8.50, 7.54, 192, 3.24
8.50, 7.57, 199, 3.24
8.50, 7.60, 196, 3.23
8.50, 7.63, 182, 3.21
8.50, 7.65, 158, 3.19
8.50, 7.68, 126, 3.17
8.50, 7.71, 87, 3.14
8.50, 7.73, 46, 3.12
8.50, 7.76, 2, 3.10
8.50, 7.79, -40, 3.08
8.50, 7.81, -84, 3.06
8.50, 7.84, -123, 3.04
8.50, 7.87, -157, 3.03
8.50, 7.90, -182, 3.03
8.50, 7.92, -197, 3.03
8.50, 7.95, -200, 3.04
8.50, 7.98, -192, 3.04
8.50, 8.01, -175, 3.06
8.50, 8.04, -145, 3.08
8.50, 8.06, -109, 3.10
8.50, 8.09, -67, 3.13
8.50, 8.12, -21, 3.15
8.50, 8.15, 25, 3.18
8.50, 8.17, 68, 3.20
8.50, 8.20, 107, 3.22
8.50, 8.22, 141, 3.23
8.50, 8.25, 171, 3.24
8.50, 8.28, 190, 3.24
8.50, 8.31, 199, 3.24
8.50, 8.33, 197, 3.23
8.50, 8.36, 185, 3.21
8.50, 8.39, 164, 3.19
8.50, 8.41, 134, 3.17
8.50, 8.44, 97, 3.14
8.50, 8.47, 56, 3.12
8.50, 8.49, 11, 3.10
8.50, 8.52, -31, 3.08
8.50, 8.55, -76, 3.06
8.50, 8.57, -117, 3.04
8.50, 8.60, -151, 3.03
8.50, 8.63, -179, 3.03
8.50, 8.66, -195, 3.03
8.50, 8.68, -200, 3.04
8.50, 8.71, -195, 3.05
8.50, 8.74, -178, 3.06
8.50, 8.77, -151, 3.08
8.50, 8.80, -116, 3.10
8.50, 8.83, -73, 3.13
8.50, 8.85, -30, 3.15
8.50, 8.88, 16, 3.18
8.50, 8.91, 59, 3.20
8.50, 8.93, 100, 3.22
8.50, 8.96, 138, 3.23
8.50, 8.99, 166, 3.24
8.50, 9.01, 187, 3.24
8.50, 9.04, 198, 3.24
8.50, 9.07, 198, 3.23
8.50, 9.09, 188, 3.22
8.50, 9.12, 169, 3.19
8.50, 9.15, 140, 3.17
8.50, 9.18, 103, 3.15
8.50, 9.20, 63, 3.12
8.50, 9.23, 18, 3.10
8.50, 9.25, -26, 3.08
8.50, 9.28, -69, 3.06
8.50, 9.31, -111, 3.04
8.50, 9.34, -146, 3.03
8.50, 9.37, -175, 3.03
8.50, 9.39, -193, 3.03
8.50, 9.42, -200, 3.03
8.50, 9.45, -196, 3.04
8.50, 9.48, -181, 3.06
8.50, 9.50, -156, 3.08
8.50, 9.53, -122, 3.10
8.50, 9.56, -79, 3.12
8.50, 9.59, -37, 3.15
8.50, 9.62, 9, 3.17
8.50, 9.64, 52, 3.19
8.50, 9.67, 92, 3.21
8.50, 9.69, 130, 3.23
8.50, 9.72, 160, 3.24
8.50, 9.75, 183, 3.24
8.50, 9.77, 197, 3.24
8.50, 9.80, 199, 3.23
8.50, 9.83, 191, 3.22
8.50, 9.85, 174, 3.20
8.50, 9.88, 148, 3.18
8.50, 9.91, 112, 3.15
8.50, 9.94, 71, 3.13
8.50, 9.96, 29, 3.11
8.50, 9.99, -15, 3.08
8.50, 10.01, -59, 3.06
8.50, 10.04, -104, 3.04
8.50, 10.07, -142, 3.03
8.50, 10.10, -173, 3.03
8.50, 10.13, -192, 3.02
8.50, 10.16, -200, 3.03
8.50, 10.19, -196, 3.04
8.50, 10.22, -181, 3.06
8.50, 10.25, -153, 3.08
8.50, 10.28, -118, 3.10
8.50, 10.31, -73, 3.12
8.50, 10.33, -27, 3.15
8.50, 10.36, 20, 3.18
8.50, 10.39, 65, 3.20
8.50, 10.41, 106, 3.22
8.50, 10.44, 143, 3.24
8.50, 10.47, 172, 3.25
8.50, 10.50, 191, 3.24
8.50, 10.53, 199, 3.24
8.50, 10.56, 196, 3.22
8.50, 10.58, 181, 3.21
8.50, 10.61, 158, 3.18
8.50, 10.64, 123, 3.16
8.50, 10.67, 83, 3.13
8.50, 10.69, 39, 3.11
8.50, 10.72, -7, 3.08
8.50, 10.75, -52, 3.06
8.50, 10.78, -96, 3.05
8.50, 10.81, -135, 3.03
8.50, 10.84, -168, 3.02
8.50, 10.86, -189, 3.02
8.50, 10.89, -200, 3.03
8.50, 10.92, -198, 3.04
8.50, 10.95, -185, 3.05
8.50, 10.98, -159, 3.07
8.50, 11.01, -125, 3.10
8.50, 11.04, -83, 3.12
8.50, 11.07, -38, 3.15
8.50, 11.09, 11, 3.18
8.50, 11.12, 55, 3.20
8.50, 11.15, 97, 3.22
8.50, 11.18, 136, 3.24
8.50, 11.20, 165, 3.25
8.50, 11.23, 188, 3.25
8.50, 11.26, 198, 3.25
8.50, 11.29, 198, 3.24
8.50, 11.32, 186, 3.22
8.50, 11.34, 164, 3.19
8.50, 11.37, 132, 3.17
8.50, 11.40, 94, 3.14
8.50, 11.43, 51, 3.12
8.50, 11.45, 6, 3.09
8.50, 11.48, -38, 3.07
8.50, 11.51, -84, 3.05
8.50, 11.54, -124, 3.03
8.50, 11.57, -160, 3.03
8.50, 11.59, -184, 3.02
8.50, 11.62, -198, 3.03
8.50, 11.65, -200, 3.04
8.50, 11.68, -190, 3.05
8.50, 11.71, -167, 3.07
8.50, 11.74, -135, 3.09
8.50, 11.77, -95, 3.11
8.50, 11.80, -51, 3.14
8.50, 11.83, -2, 3.16
8.50, 11.85, 41, 3.19
8.50, 11.88, 85, 3.21
8.50, 11.91, 125, 3.23
8.50, 11.93, 157, 3.24
8.50, 11.96, 182, 3.25
8.50, 11.99, 196, 3.24
8.50, 12.02, 199, 3.23
8.50, 12.05, 191, 3.22
8.50, 12.07, 171, 3.20
8.50, 12.10, 143, 3.18
8.50, 12.13, 106, 3.15
8.50, 12.16, 61, 3.13
8.50, 12.19, 18, 3.10
8.50, 12.21, -28, 3.08
8.50, 12.24, -75, 3.06
8.50, 12.27, -116, 3.04
8.50, 12.30, -153, 3.03
8.50, 12.33, -180, 3.02
8.50, 12.36, -196, 3.02
8.50, 12.39, -200, 3.03
8.50, 12.41, -192, 3.04
8.50, 12.44, -173, 3.06
8.50, 12.47, -143, 3.08
8.50, 12.50, -103, 3.11
8.50, 12.53, -60, 3.13
8.50, 12.56, -11, 3.16
8.50, 12.59, 36, 3.19
8.50, 12.61, 78, 3.20
8.50, 12.64, 119, 3.23
8.50, 12.67, 154, 3.24
8.50, 12.70, 179, 3.24
8.50, 12.73, 195, 3.25
8.50, 12.75, 199, 3.24
8.50, 12.78, 193, 3.22
8.50, 12.81, 175, 3.20
8.50, 12.84, 146, 3.18
8.50, 12.87, 112, 3.15
8.50, 12.90, 68, 3.13
8.50, 12.92, 25, 3.11
8.50, 12.95, -21, 3.08
8.50, 12.98, -69, 3.06
8.50, 13.00, -110, 3.04
8.50, 13.03, -149, 3.03
8.50, 13.06, -177, 3.03
8.50, 13.09, -195, 3.03
8.50, 13.12, -200, 3.03
8.50, 13.15, -194, 3.04
8.50, 13.18, -176, 3.06
8.50, 13.21, -148, 3.08
8.50, 13.24, -109, 3.10
8.50, 13.27, -65, 3.13
8.50, 13.29, -18, 3.16
8.50, 13.32, 29, 3.18
8.50, 13.35, 73, 3.20
8.50, 13.38, 114, 3.22
8.50, 13.40, 149, 3.24
8.50, 13.43, 176, 3.24
8.50, 13.46, 193, 3.24
8.50, 13.49, 199, 3.24
8.50, 13.52, 194, 3.22
8.50, 13.54, 178, 3.20
8.50, 13.57, 151, 3.18
8.50, 13.60, 117, 3.16
8.50, 13.63, 74, 3.13
8.50, 13.66, 30, 3.11
8.50, 13.68, -14, 3.08
8.50, 13.71, -62, 3.06
8.50, 13.74, -105, 3.04
8.50, 13.77, -144, 3.03
8.50, 13.80, -173, 3.03
8.50, 13.83, -193, 3.03
8.50, 13.86, -200, 3.03
8.50, 13.89, -196, 3.04
8.50, 13.91, -179, 3.06
8.50, 13.94, -153, 3.08
8.50, 13.97, -115, 3.10
8.50, 14.00, -72, 3.13
8.50, 14.03, -26, 3.16
8.50, 14.06, 22, 3.18
8.50, 14.09, 68, 3.20
8.50, 14.11, 108, 3.22
8.50, 14.14, 144, 3.24
8.50, 14.17, 174, 3.24
8.50, 14.20, 191, 3.25
8.50, 14.22, 199, 3.24
8.50, 14.25, 196, 3.23
8.50, 14.28, 181, 3.21
8.50, 14.31, 156, 3.18
8.50, 14.34, 122, 3.16
8.50, 14.37, 81, 3.13
8.50, 14.39, 37, 3.11
8.50, 14.42, -10, 3.08
8.50, 14.45, -55, 3.06
8.50, 14.47, -99, 3.05
8.50, 14.50, -139, 3.03
8.50, 14.53, -169, 3.03
8.50, 14.56, -191, 3.02
8.50, 14.59, -200, 3.03
8.50, 14.62, -197, 3.04
8.50, 14.65, -183, 3.05
8.50, 14.68, -157, 3.07
8.50, 14.71, -122, 3.10
8.50, 14.74, -80, 3.12
8.50, 14.76, -33, 3.15
8.50, 14.79, 13, 3.18
8.50, 14.82, 60, 3.20
8.50, 14.85, 102, 3.22
8.50, 14.87, 138, 3.23
8.50, 14.90, 169, 3.25
8.50, 14.93, 189, 3.24
8.50, 14.96, 199, 3.24
8.50, 14.99, 197, 3.23
8.50, 15.01, 184, 3.21
8.50, 15.04, 161, 3.19
8.50, 15.07, 129, 3.16
8.50, 15.10, 87, 3.14
8.50, 15.13, 46, 3.11
8.50, 15.15, -1, 3.09
8.50, 15.18, -45, 3.07
8.50, 15.21, -90, 3.05
8.50, 15.24, -131, 3.04
8.50, 15.26, -163, 3.03
8.50, 15.29, -187, 3.03
8.50, 15.32, -199, 3.03
8.50, 15.35, -199, 3.04
8.50, 15.38, -187, 3.05
8.50, 15.41, -164, 3.07
8.50, 15.44, -129, 3.09
8.50, 15.47, -89, 3.12
8.50, 15.50, -43, 3.14
8.50, 15.53, 4, 3.17
8.50, 15.55, 48, 3.19
8.50, 15.58, 91, 3.21
8.50, 15.60, 128, 3.24
8.50, 15.63, 161, 3.24
8.50, 15.66, 184, 3.25
8.50, 15.69, 197, 3.24
8.50, 15.72, 199, 3.23
8.50, 15.75, 189, 3.22
8.50, 15.77, 169, 3.20
8.50, 15.80, 139, 3.17
8.50, 15.83, 100, 3.15
8.50, 15.86, 58, 3.12
8.50, 15.89, 11, 3.10
8.50, 15.91, -35, 3.07
8.50, 15.94, -79, 3.06
8.50, 15.97, -121, 3.04
8.50, 16.00, -156, 3.03
8.50, 16.03, -182, 3.02
8.50, 16.06, -197, 3.03
8.50, 16.09, -200, 3.03
8.50, 16.11, -191, 3.05
8.50, 16.14, -170, 3.06
8.50, 16.17, -138, 3.08
8.50, 16.20, -100, 3.11
8.50, 16.23, -53, 3.14
8.50, 16.26, -6, 3.16
8.50, 16.29, 39, 3.19
8.50, 16.31, 83, 3.21
8.50, 16.34, 122, 3.23
8.50, 16.37, 156, 3.24
8.50, 16.40, 181, 3.25
8.50, 16.43, 196, 3.24
8.50, 16.45, 199, 3.23
8.50, 16.48, 191, 3.22
8.50, 16.51, 173, 3.20
8.50, 16.54, 145, 3.17
8.50, 16.56, 107, 3.15
8.50, 16.59, 65, 3.12
8.50, 16.62, 20, 3.10
8.50, 16.65, -26, 3.08
8.50, 16.67, -70, 3.06
8.50, 16.70, -114, 3.04
8.50, 16.73, -151, 3.03
8.50, 16.76, -178, 3.03
8.50, 16.79, -195, 3.03
8.50, 16.82, -200, 3.03
8.50, 16.85, -193, 3.05
8.50, 16.88, -175, 3.06
8.50, 16.91, -144, 3.08
8.50, 16.94, -106, 3.11
8.50, 16.97, -62, 3.13
8.50, 16.99, -15, 3.16
8.50, 17.02, 34, 3.19
8.50, 17.05, 76, 3.21
8.50, 17.07, 116, 3.23
8.50, 17.10, 152, 3.24
8.50, 17.13, 178, 3.25
8.50, 17.16, 194, 3.24
8.50, 17.19, 199, 3.24
8.50, 17.22, 193, 3.22
8.50, 17.24, 176, 3.20
8.50, 17.27, 150, 3.18
8.50, 17.30, 113, 3.16
8.50, 17.33, 71, 3.13
8.50, 17.35, 27, 3.10
8.50, 17.38, -19, 3.08
8.50, 17.41, -65, 3.06
8.50, 17.44, -108, 3.04
8.50, 17.47, -146, 3.03
8.50, 17.50, -176, 3.03
8.50, 17.53, -194, 3.03
8.50, 17.56, -200, 3.03
8.50, 17.58, -195, 3.04
8.50, 17.61, -177, 3.06
8.50, 17.64, -149, 3.08
8.50, 17.67, -112, 3.10
8.50, 17.70, -68, 3.13
8.50, 17.73, -22, 3.16
8.50, 17.76, 27, 3.18
8.50, 17.78, 70, 3.20
8.50, 17.81, 111, 3.22
8.50, 17.84, 148, 3.24
8.50, 17.87, 174, 3.24
8.50, 17.90, 193, 3.24
8.50, 17.92, 199, 3.24
8.50, 17.95, 195, 3.22
8.50, 17.98, 179, 3.20
8.50, 18.01, 153, 3.18
8.50, 18.03, 119, 3.16
8.50, 18.06, 78, 3.13
8.50, 18.09, 32, 3.11
8.50, 18.12, -12, 3.08
8.50, 18.15, -60, 3.06
8.50, 18.17, -103, 3.05
8.50, 18.20, -141, 3.03
8.50, 18.23, -172, 3.03
8.50, 18.26, -192, 3.03
8.50, 18.29, -200, 3.03
8.50, 18.32, -196, 3.04
8.50, 18.35, -180, 3.06
8.50, 18.38, -154, 3.08
8.50, 18.41, -118, 3.10
8.50, 18.44, -74, 3.13
8.50, 18.46, -29, 3.15
8.50, 18.49, 20, 3.18
9.00, 0.00, 0, 3.19
9.00, 0.02, 44, 3.21
9.00, 0.05, 88, 3.22
9.00, 0.08, 126, 3.24
9.00, 0.10, 161, 3.24
9.00, 0.13, 184, 3.24
9.00, 0.16, 197, 3.23
9.00, 0.18, 199, 3.22
9.00, 0.21, 188, 3.20
9.00, 0.24, 167, 3.18
9.00, 0.27, 135, 3.15
9.00, 0.29, 95, 3.13
9.00, 0.32, 53, 3.11
9.00, 0.35, 7, 3.08
9.00, 0.37, -38, 3.06
9.00, 0.40, -84, 3.05
9.00, 0.42, -127, 3.03
9.00, 0.45, -160, 3.02
9.00, 0.48, -185, 3.02
9.00, 0.51, -199, 3.02
9.00, 0.54, -199, 3.03
9.00, 0.57, -187, 3.05
9.00, 0.59, -163, 3.07
9.00, 0.62, -130, 3.09
9.00, 0.65, -86, 3.11
9.00, 0.68, -40, 3.14
9.00, 0.70, 8, 3.16
9.00, 0.73, 53, 3.19
9.00, 0.75, 94, 3.21
9.00, 0.78, 134, 3.23
9.00, 0.81, 166, 3.25
9.00, 0.83, 188, 3.25
9.00, 0.86, 198, 3.25
9.00, 0.89, 198, 3.24
9.00, 0.92, 185, 3.23
9.00, 0.94, 162, 3.21
9.00, 0.97, 129, 3.18
9.00, 1.00, 88, 3.16
9.00, 1.02, 44, 3.13
9.00, 1.05, -2, 3.11
9.00, 1.07, -48, 3.09
9.00, 1.10, -94, 3.07
9.00, 1.13, -133, 3.05
9.00, 1.16, -168, 3.04
9.00, 1.18, -189, 3.03
9.00, 1.21, -200, 3.03
9.00, 1.24, -198, 3.04
9.00, 1.27, -183, 3.04
9.00, 1.30, -156, 3.06
9.00, 1.33, -120, 3.08
9.00, 1.35, -78, 3.10
9.00, 1.38, -30, 3.12
9.00, 1.41, 19, 3.15
9.00, 1.43, 64, 3.17
9.00, 1.46, 107, 3.19
9.00, 1.48, 143, 3.20
9.00, 1.51, 173, 3.22
9.00, 1.54, 192, 3.23
9.00, 1.57, 199, 3.23
9.00, 1.59, 195, 3.22
9.00, 1.62, 179, 3.21
9.00, 1.65, 153, 3.19
9.00, 1.67, 118, 3.18
9.00, 1.70, 74, 3.16
9.00, 1.73, 31, 3.14
9.00, 1.75, -16, 3.12
9.00, 1.78, -64, 3.09
9.00, 1.81, -107, 3.08
9.00, 1.84, -147, 3.06
9.00, 1.86, -176, 3.05
9.00, 1.89, -195, 3.05
9.00, 1.92, -200, 3.05
9.00, 1.95, -194, 3.06
9.00, 1.98, -175, 3.07
9.00, 2.01, -145, 3.08
9.00, 2.03, -105, 3.09
9.00, 2.06, -60, 3.11
9.00, 2.09, -10, 3.13
9.00, 2.11, 36, 3.15
9.00, 2.14, 81, 3.17
9.00, 2.17, 121, 3.18
9.00, 2.19, 156, 3.19
9.00, 2.22, 182, 3.20
9.00, 2.25, 196, 3.21
9.00, 2.27, 199, 3.20
9.00, 2.30, 190, 3.19
9.00, 2.33, 171, 3.18
9.00, 2.36, 140, 3.16
9.00, 2.38, 101, 3.15
9.00, 2.41, 59, 3.13
9.00, 2.44, 11, 3.12
9.00, 2.46, -34, 3.10
9.00, 2.49, -82, 3.08
9.00, 2.52, -123, 3.07
9.00, 2.54, -158, 3.06
9.00, 2.57, -184, 3.06
9.00, 2.60, -198, 3.06
9.00, 2.63, -200, 3.06
9.00, 2.66, -188, 3.07
9.00, 2.68, -165, 3.09
9.00, 2.71, -132, 3.10
9.00, 2.74, -90, 3.12
9.00, 2.77, -43, 3.14
9.00, 2.80, 4, 3.15
9.00, 2.82, 50, 3.17
9.00, 2.85, 92, 3.19
9.00, 2.87, 131, 3.20
9.00, 2.90, 164, 3.20
9.00, 2.93, 186, 3.21
9.00, 2.95, 198, 3.20
9.00, 2.98, 198, 3.20
9.00, 3.01, 187, 3.18
9.00, 3.04, 163, 3.17
9.00, 3.06, 132, 3.15
9.00, 3.09, 91, 3.14
9.00, 3.11, 47, 3.12
9.00, 3.14, 2, 3.10
9.00, 3.17, -44, 3.08
9.00, 3.19, -90, 3.07
9.00, 3.22, -130, 3.06
9.00, 3.25, -164, 3.05
9.00, 3.27, -187, 3.05
9.00, 3.30, -199, 3.05
9.00, 3.33, -198, 3.06
9.00, 3.36, -185, 3.08
9.00, 3.39, -160, 3.09
9.00, 3.42, -125, 3.11
9.00, 3.44, -82, 3.13
9.00, 3.47, -36, 3.15
9.00, 3.50, 14, 3.16
9.00, 3.52, 59, 3.19
9.00, 3.55, 101, 3.20
9.00, 3.58, 141, 3.21
9.00, 3.60, 170, 3.22
9.00, 3.63, 191, 3.22
9.00, 3.66, 199, 3.22
9.00, 3.69, 196, 3.20
9.00, 3.71, 181, 3.19
9.00, 3.74, 157, 3.17
9.00, 3.77, 121, 3.15
9.00, 3.79, 79, 3.13
9.00, 3.82, 35, 3.11
9.00, 3.85, -12, 3.09
9.00, 3.87, -58, 3.07
9.00, 3.90, -104, 3.06
9.00, 3.93, -143, 3.04
9.00, 3.96, -174, 3.04
9.00, 3.98, -193, 3.04
9.00, 4.01, -200, 3.04
9.00, 4.04, -195, 3.05
9.00, 4.07, -178, 3.07
9.00, 4.10, -148, 3.08
9.00, 4.12, -111, 3.10
9.00, 4.15, -64, 3.12
9.00, 4.18, -16, 3.15
9.00, 4.21, 30, 3.17
9.00, 4.23, 77, 3.19
9.00, 4.26, 116, 3.21
9.00, 4.29, 153, 3.22
9.00, 4.31, 179, 3.23
9.00, 4.34, 195, 3.23
9.00, 4.37, 199, 3.22
9.00, 4.39, 192, 3.21
9.00, 4.42, 173, 3.19
9.00, 4.45, 144, 3.18
9.00, 4.48, 107, 3.15
9.00, 4.50, 63, 3.13
9.00, 4.53, 17, 3.11
9.00, 4.55, -29, 3.09
9.00, 4.58, -76, 3.07
9.00, 4.61, -119, 3.06
9.00, 4.64, -155, 3.05
9.00, 4.66, -182, 3.04
9.00, 4.69, -197, 3.04
9.00, 4.72, -200, 3.05
9.00, 4.75, -190, 3.06
9.00, 4.78, -168, 3.07
9.00, 4.80, -136, 3.09
9.00, 4.83, -94, 3.11
9.00, 4.86, -49, 3.13
9.00, 4.89, 0, 3.15
9.00, 4.91, 44, 3.17
9.00, 4.94, 87, 3.19
9.00, 4.96, 127, 3.20
9.00, 4.99, 161, 3.21
9.00, 5.02, 184, 3.22
9.00, 5.05, 197, 3.22
9.00, 5.07, 199, 3.22
9.00, 5.10, 188, 3.20
9.00, 5.13, 167, 3.19
9.00, 5.15, 135, 3.17
9.00, 5.18, 96, 3.15
9.00, 5.21, 53, 3.13
9.00, 5.23, 7, 3.11
9.00, 5.26, -38, 3.09
9.00, 5.29, -86, 3.08
9.00, 5.31, -126, 3.06
9.00, 5.34, -160, 3.05
9.00, 5.37, -185, 3.05
9.00, 5.39, -199, 3.05
9.00, 5.42, -199, 3.05
9.00, 5.45, -187, 3.06
9.00, 5.48, -164, 3.08
9.00, 5.51, -128, 3.09
9.00, 5.54, -88, 3.11
9.00, 5.56, -40, 3.14
9.00, 5.59, 8, 3.15
9.00, 5.61, 51, 3.17
9.00, 5.64, 96, 3.19
9.00, 5.67, 133, 3.21
9.00, 5.69, 166, 3.21
9.00, 5.72, 188, 3.22
9.00, 5.75, 198, 3.21
9.00, 5.77, 198, 3.21
9.00, 5.80, 185, 3.20
9.00, 5.83, 162, 3.18
9.00, 5.86, 129, 3.16
9.00, 5.88, 87, 3.14
9.00, 5.91, 44, 3.12
9.00, 5.93, -2, 3.10
9.00, 5.96, -48, 3.09
9.00, 5.99, -94, 3.07
9.00, 6.02, -135, 3.06
9.00, 6.04, -167, 3.05
9.00, 6.07, -189, 3.04
9.00, 6.10, -200, 3.05
9.00, 6.13, -198, 3.06
9.00, 6.16, -183, 3.07
9.00, 6.18, -156, 3.08
9.00, 6.21, -121, 3.10
9.00, 6.24, -76, 3.12
9.00, 6.27, -30, 3.14
9.00, 6.29, 19, 3.16
9.00, 6.32, 65, 3.18
9.00, 6.35, 105, 3.20
9.00, 6.37, 144, 3.21
9.00, 6.40, 173, 3.22
9.00, 6.43, 192, 3.22
9.00, 6.45, 199, 3.22
9.00, 6.48, 195, 3.21
9.00, 6.51, 179, 3.19
9.00, 6.54, 153, 3.17
9.00, 6.56, 118, 3.16
9.00, 6.59, 75, 3.14
9.00, 6.62, 29, 3.12
9.00, 6.64, -16, 3.10
9.00, 6.67, -64, 3.08
9.00, 6.70, -109, 3.06
9.00, 6.72, -146, 3.05
9.00, 6.75, -177, 3.05
9.00, 6.78, -195, 3.05
9.00, 6.81, -200, 3.05
9.00, 6.84, -194, 3.06
9.00, 6.86, -175, 3.07
9.00, 6.89, -145, 3.09
9.00, 6.92, -105, 3.11
9.00, 6.95, -58, 3.13
9.00, 6.98, -12, 3.15
9.00, 7.00, 37, 3.17
9.00, 7.03, 81, 3.19
9.00, 7.05, 121, 3.20
9.00, 7.08, 157, 3.22
9.00, 7.11, 181, 3.22
9.00, 7.14, 196, 3.22
9.00, 7.16, 199, 3.21
9.00, 7.19, 191, 3.20
9.00, 7.22, 170, 3.18
9.00, 7.24, 141, 3.17
9.00, 7.27, 103, 3.15
9.00, 7.30, 57, 3.13
9.00, 7.32, 13, 3.11
9.00, 7.35, -36, 3.09
9.00, 7.38, -82, 3.07
9.00, 7.40, -122, 3.06
9.00, 7.43, -159, 3.05
9.00, 7.46, -184, 3.04
9.00, 7.49, -198, 3.04
9.00, 7.52, -200, 3.05
9.00, 7.54, -189, 3.06
9.00, 7.57, -165, 3.08
9.00, 7.60, -132, 3.09
9.00, 7.63, -90, 3.11
9.00, 7.65, -44, 3.14
9.00, 7.68, 6, 3.15
9.00, 7.71, 49, 3.18
9.00, 7.73, 92, 3.19
9.00, 7.76, 132, 3.21
9.00, 7.79, 163, 3.21
9.00, 7.81, 187, 3.22
9.00, 7.84, 198, 3.22
9.00, 7.87, 198, 3.21
9.00, 7.89, 186, 3.20
9.00, 7.92, 164, 3.18
9.00, 7.95, 131, 3.16
9.00, 7.98, 91, 3.14
9.00, 8.00, 49, 3.12
9.00, 8.03, 0, 3.11
9.00, 8.05, -42, 3.09
9.00, 8.08, -90, 3.07
9.00, 8.11, -130, 3.06
9.00, 8.13, -163, 3.05
9.00, 8.16, -188, 3.04
9.00, 8.19, -199, 3.05
9.00, 8.22, -198, 3.06
9.00, 8.25, -185, 3.07
9.00, 8.27, -160, 3.08
9.00, 8.30, -125, 3.10
9.00, 8.33, -82, 3.12
9.00, 8.36, -34, 3.14
9.00, 8.39, 13, 3.16
9.00, 8.41, 60, 3.18
9.00, 8.44, 101, 3.20
9.00, 8.46, 140, 3.21
9.00, 8.49, 171, 3.22
9.00, 8.52, 190, 3.22
9.00, 8.55, 199, 3.22
9.00, 8.57, 196, 3.21
9.00, 8.60, 182, 3.20
9.00, 8.63, 156, 3.18
9.00, 8.65, 123, 3.16
9.00, 8.68, 79, 3.14
9.00, 8.71, 35, 3.12
9.00, 8.73, -10, 3.10
9.00, 8.76, -60, 3.08
9.00, 8.79, -104, 3.07
9.00, 8.82, -143, 3.06
9.00, 8.84, -174, 3.05
9.00, 8.87, -193, 3.04
9.00, 8.90, -200, 3.05
9.00, 8.93, -195, 3.06
9.00, 8.96, -177, 3.07
9.00, 8.98, -149, 3.09
9.00, 9.01, -109, 3.11
9.00, 9.04, -64, 3.13
9.00, 9.07, -18, 3.15
9.00, 9.09, 32, 3.17
9.00, 9.12, 75, 3.19
9.00, 9.15, 118, 3.20
9.00, 9.17, 153, 3.21
9.00, 9.20, 179, 3.22
9.00, 9.23, 195, 3.22
